neighbourhood_group_n,neighbourhood_n,room_type_n,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0.0,0.16521739130434782,0.0,0.2857142857142857,0.0,0.015527950310559004,0.9753424657534246,40
0.5,0.6,0.5,0.07142857142857142,0.008714596949891068,1.0,0.8602739726027397,247
0.5,0.3130434782608696,1.0,0.0,0.2919389978213508,0.018633540372670804,0.8383561643835616,250
0.5,0.1826086956521739,0.0,0.21428571428571427,0.006535947712418302,0.02173913043478261,1.0,799
0.5,0.9304347826086956,0.5,0.07142857142857142,0.008714596949891068,1.0,0.3561643835616438,241
0.0,0.0,0.0,0.0,0.04139433551198257,0.018633540372670804,0.07671232876712329,40
0.0,0.16521739130434782,0.0,0.0,0.6448801742919391,0.006211180124223604,0.16164383561643836,79
0.0,0.16521739130434782,0.0,0.0,0.02396514161220044,0.015527950310559004,0.7123287671232876,65
0.0,0.09565217391304348,0.0,0.0,0.004357298474945534,0.0031055900621118036,0.7452054794520548,65
0.0,0.16521739130434782,0.0,0.0,0.6187363834422659,0.006211180124223604,0.18356164383561643,79
0.5,0.5826086956521739,0.5,0.0,0.0,0.02173913043478261,0.0,1145
0.25,0.21739130434782608,0.0,0.07142857142857142,0.0,0.0031055900621118036,0.5123287671232877,99
0.5,0.1565217391304348,0.0,0.0,0.03921568627450981,0.0031055900621118036,0.10410958904109589,81
0.25,0.45217391304347826,0.0,0.0,0.1394335511982571,0.012422360248447204,0.7808219178082192,55
0.0,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.4931506849315069,199
0.0,0.12173913043478261,0.0,0.0,0.002178649237472767,0.0031055900621118036,0.019178082191780823,49
0.5,0.808695652173913,0.0,0.0,0.08278867102396514,0.015527950310559004,0.4136986301369863,129
0.5,0.808695652173913,0.0,0.0,0.0,0.006211180124223604,0.7561643835616438,100
0.0,0.08695652173913043,1.0,0.07142857142857142,0.01525054466230937,0.0,0.8191780821917808,40
0.5,0.052173913043478265,0.0,0.0,0.411764705882353,0.0,0.6931506849315069,92
0.25,0.4608695652173913,0.0,0.0,0.0,0.04037267080745341,1.0,135
0.25,0.7565217391304347,0.0,0.0,0.026143790849673207,0.0,0.3643835616438356,45
0.5,0.1565217391304348,0.0,0.0,0.019607843137254905,0.0,0.23013698630136986,75
0.0,0.4260869565217391,0.0,0.0,0.22222222222222224,0.02484472049689441,0.7698630136986302,55
0.5,0.3130434782608696,1.0,0.0,0.03050108932461874,0.012422360248447204,0.9561643835616438,60
0.0,0.4260869565217391,0.0,0.0,0.4444444444444445,0.02484472049689441,0.8876712328767123,45
0.25,0.21739130434782608,0.0,0.07142857142857142,0.07625272331154685,0.0,0.6438356164383562,58
0.0,0.026086956521739132,1.0,0.07142857142857142,0.006535947712418302,0.0,0.08493150684931507,38
0.5,0.1826086956521739,0.5,0.07142857142857142,0.0,0.018633540372670804,0.473972602739726,276
0.0,0.08695652173913043,0.0,0.0,0.08932461873638345,0.006211180124223604,0.14794520547945206,99
0.25,0.4608695652173913,0.0,0.07142857142857142,0.008714596949891068,0.006211180124223604,0.0,50
0.0,0.16521739130434782,0.5,0.0,0.002178649237472767,0.027950310559006212,0.1452054794520548,500
0.0,0.08695652173913043,0.0,0.14285714285714285,0.04575163398692811,0.02484472049689441,0.0,189
0.0,0.13043478260869565,1.0,0.0,0.0,0.0031055900621118036,0.6136986301369863,40
0.5,0.6,0.5,0.07142857142857142,0.032679738562091505,1.0,0.8904109589041096,211
0.0,0.26956521739130435,0.0,0.0,0.0,0.0031055900621118036,1.0,69
0.0,0.25217391304347825,0.5,0.0,0.002178649237472767,0.0,0.4767123287671233,330
0.5,0.1826086956521739,0.0,0.14285714285714285,0.004357298474945534,0.02173913043478261,1.0,799
0.0,0.12173913043478261,0.0,0.14285714285714285,0.25272331154684097,0.0,0.2273972602739726,89
0.25,0.391304347826087,0.5,0.07142857142857142,0.06100217864923748,0.006211180124223604,0.1726027397260274,149
0.0,0.017391304347826087,1.0,0.0,0.0,0.0031055900621118036,0.9452054794520548,35
0.25,0.034782608695652174,0.0,0.4285714285714286,0.013071895424836603,0.0,1.0,140
0.0,0.26956521739130435,0.0,0.0,0.019607843137254905,0.009316770186335404,0.0,40
0.0,0.09565217391304348,0.0,0.07142857142857142,0.2309368191721133,0.009316770186335404,0.28493150684931506,60
0.5,0.14782608695652175,0.0,0.2857142857142857,0.08496732026143791,0.0,0.7424657534246576,60
0.75,0.6695652173913044,1.0,0.21428571428571427,0.002178649237472767,0.006211180124223604,0.1863013698630137,30
1.0,0.22608695652173913,0.0,0.07142857142857142,0.06971677559912855,0.02484472049689441,0.9945205479452055,75
0.0,0.16521739130434782,0.0,0.14285714285714285,0.008714596949891068,0.006211180124223604,0.29863013698630136,100
0.5,0.11304347826086956,0.0,0.14285714285714285,0.1328976034858388,0.0,0.36164383561643837,87
0.25,0.2782608695652174,0.5,0.14285714285714285,0.07189542483660132,0.0,0.7178082191780822,88
0.5,0.14782608695652175,0.5,0.0,0.034858387799564274,0.0,0.15342465753424658,165
0.25,0.391304347826087,0.0,0.0,0.0,0.0031055900621118036,0.019178082191780823,35
0.0,0.16521739130434782,0.5,0.0,0.07625272331154685,0.015527950310559004,0.4328767123287671,108
0.25,0.45217391304347826,0.5,0.14285714285714285,0.0,0.0,0.9616438356164384,396
0.25,0.45217391304347826,0.0,0.0,0.019607843137254905,0.015527950310559004,0.9808219178082191,89
0.0,0.16521739130434782,0.5,0.0,0.026143790849673207,0.012422360248447204,0.36712328767123287,139
0.0,0.23478260869565218,0.0,0.2857142857142857,0.18300653594771243,0.0,0.8082191780821918,33
0.0,0.26956521739130435,0.0,0.0,0.008714596949891068,0.006211180124223604,0.41643835616438357,60
0.5,0.3130434782608696,0.0,0.0,0.12854030501089325,0.02173913043478261,0.5315068493150685,115
0.5,0.6,0.5,0.07142857142857142,0.006535947712418302,1.0,0.8273972602739726,210
0.25,0.2782608695652174,0.0,0.0,0.0,0.015527950310559004,0.30684931506849317,70
0.25,0.21739130434782608,0.0,0.21428571428571427,0.0,0.0,0.1506849315068493,50
0.25,0.391304347826087,0.0,0.0,0.004357298474945534,0.0,0.24657534246575344,65
0.0,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.4931506849315069,119
0.0,0.12173913043478261,0.0,0.0,0.006535947712418302,0.06521739130434782,0.936986301369863,50
0.5,0.1826086956521739,0.5,0.14285714285714285,0.002178649237472767,0.13664596273291924,0.547945205479452,737
0.0,0.24347826086956523,0.0,0.14285714285714285,0.004357298474945534,0.0,0.7315068493150685,70
0.75,0.6695652173913044,0.0,0.21428571428571427,0.06535947712418301,0.006211180124223604,0.936986301369863,32
0.5,0.30434782608695654,0.0,0.0,0.0,0.04658385093167701,1.0,199
0.25,0.6608695652173913,0.0,0.0,0.004357298474945534,0.04037267080745341,0.9726027397260274,165
0.5,0.6,0.5,0.07142857142857142,0.010893246187363835,1.0,0.9506849315068493,228
0.5,0.6,0.5,0.07142857142857142,0.013071895424836603,1.0,0.8986301369863013,227
0.5,0.3391304347826087,1.0,0.9285714285714286,0.0,0.07142857142857142,0.8821917808219178,35
0.0,0.16521739130434782,0.0,0.0,0.10675381263616558,0.031055900621118012,0.9835616438356164,70
0.5,0.14782608695652175,0.0,0.3571428571428571,0.002178649237472767,0.0031055900621118036,0.6301369863013698,399
0.0,0.13043478260869565,1.0,0.07142857142857142,0.008714596949891068,0.0031055900621118036,1.0,25
0.0,0.10434782608695653,0.5,0.14285714285714285,0.052287581699346414,0.012422360248447204,0.20273972602739726,129
0.5,0.052173913043478265,0.0,0.14285714285714285,0.002178649237472767,0.006211180124223604,0.9287671232876712,120
0.5,0.6,0.5,0.07142857142857142,0.026143790849673207,1.0,0.9315068493150686,234
0.5,0.6,0.5,0.07142857142857142,0.013071895424836603,1.0,0.7178082191780822,520
0.5,0.5043478260869565,0.0,0.0,0.0,0.031055900621118012,0.9808219178082191,100
0.5,0.1826086956521739,0.0,0.0,0.0,0.015527950310559004,0.989041095890411,350
0.0,0.16521739130434782,0.0,0.0,0.013071895424836603,0.015527950310559004,0.4328767123287671,65
0.5,0.1565217391304348,0.0,0.4285714285714286,0.056644880174291944,0.0031055900621118036,0.7452054794520548,40
0.5,0.3130434782608696,0.0,0.0,0.002178649237472767,0.0,0.0,86
0.5,0.1826086956521739,0.5,0.0,0.017429193899782137,0.037267080745341616,0.6164383561643836,163
0.0,0.5304347826086957,0.0,0.0,0.03703703703703704,0.0031055900621118036,0.4767123287671233,79
0.5,0.1826086956521739,0.0,0.07142857142857142,0.004357298474945534,0.02173913043478261,1.0,899
0.25,0.34782608695652173,0.0,0.0,0.14161220043572986,0.0,0.23287671232876714,35
0.25,0.34782608695652173,0.5,0.0,0.07843137254901962,0.0,0.410958904109589,80
0.5,0.5043478260869565,0.0,0.07142857142857142,0.026143790849673207,0.0,0.5397260273972603,113
0.25,0.4608695652173913,1.0,0.0,0.14161220043572986,0.009316770186335404,0.8767123287671232,39
0.5,0.4,0.0,0.0,0.0,0.015527950310559004,0.7095890410958904,325
0.0,0.13043478260869565,0.0,0.0,0.0,0.0031055900621118036,0.5178082191780822,70
0.25,0.8869565217391304,1.0,0.2857142857142857,0.002178649237472767,0.009316770186335404,1.0,30
0.0,0.12173913043478261,0.5,0.07142857142857142,0.004357298474945534,0.0,0.9506849315068493,125
0.25,0.8869565217391304,0.0,0.14285714285714285,0.002178649237472767,0.006211180124223604,0.5342465753424658,64
0.0,0.3739130434782609,0.0,0.14285714285714285,0.2570806100217865,0.0,0.8931506849315068,60
0.0,0.16521739130434782,0.5,0.07142857142857142,0.318082788671024,0.0,0.2410958904109589,60
1.0,0.8695652173913043,0.5,0.07142857142857142,0.010893246187363835,0.0,0.0,145
0.0,0.20869565217391306,0.0,0.14285714285714285,0.22004357298474947,0.009316770186335404,0.8849315068493151,33
0.5,0.3130434782608696,0.0,0.0,0.11764705882352942,0.02173913043478261,0.6876712328767123,110
0.5,0.30434782608695654,0.0,0.0,0.2113289760348584,0.0,0.8465753424657534,82
0.0,0.08695652173913043,0.5,0.14285714285714285,0.056644880174291944,0.02484472049689441,0.20273972602739726,199
0.0,0.17391304347826086,0.5,0.14285714285714285,0.0,0.0,0.3424657534246575,85
0.5,0.5043478260869565,0.0,0.0,0.0,0.031055900621118012,0.5506849315068493,100
0.5,0.1565217391304348,0.5,0.14285714285714285,0.013071895424836603,0.0031055900621118036,0.12602739726027398,250
0.5,0.5217391304347826,0.0,0.0,0.002178649237472767,0.009316770186335404,0.0,84
0.25,0.21739130434782608,1.0,0.21428571428571427,0.09803921568627452,0.0,0.0,60
0.25,0.48695652173913045,0.5,0.3571428571428571,0.02396514161220044,0.018633540372670804,0.8191780821917808,60
0.75,0.6695652173913044,0.0,0.21428571428571427,0.03921568627450981,0.006211180124223604,0.8821917808219178,33
0.5,0.1826086956521739,0.5,0.07142857142857142,0.034858387799564274,0.02484472049689441,0.8958904109589041,252
0.5,0.052173913043478265,0.0,0.2857142857142857,0.01525054466230937,0.009316770186335404,0.9178082191780822,215
0.5,0.3130434782608696,0.0,0.0,0.3507625272331155,0.0031055900621118036,0.452054794520548,110
0.5,0.1826086956521739,0.5,0.0,0.01525054466230937,0.037267080745341616,0.6191780821917808,153
0.25,0.3826086956521739,0.0,0.07142857142857142,0.04357298474945534,0.0,0.9506849315068493,50
0.25,0.391304347826087,0.0,0.4285714285714286,0.11982570806100219,0.02173913043478261,0.4383561643835616,50
1.0,0.7130434782608696,0.5,0.07142857142857142,0.0,0.009316770186335404,0.9397260273972603,99
0.0,0.12173913043478261,0.0,0.14285714285714285,0.0,0.0,0.0,50
0.5,0.11304347826086956,0.5,0.0,0.017429193899782137,0.006211180124223604,0.936986301369863,299
0.5,0.1826086956521739,0.5,0.14285714285714285,0.03050108932461874,0.02173913043478261,0.0,339
0.5,0.1826086956521739,0.5,0.14285714285714285,0.03921568627450981,0.02173913043478261,0.0,339
0.0,0.12173913043478261,0.0,0.2857142857142857,0.004357298474945534,0.006211180124223604,0.38082191780821917,65
0.0,0.25217391304347825,0.5,0.0,0.07407407407407408,0.0,0.40273972602739727,330
0.0,0.16521739130434782,0.0,0.14285714285714285,0.11764705882352942,0.0,0.8657534246575342,70
0.5,0.3130434782608696,1.0,0.0,0.008714596949891068,0.0,0.052054794520547946,95
0.5,0.4,0.0,0.0,0.0,0.015527950310559004,0.7780821917808219,220
0.0,0.08695652173913043,0.0,0.14285714285714285,0.07843137254901962,0.07142857142857142,0.21643835616438356,179
0.5,0.052173913043478265,0.0,0.2857142857142857,0.01525054466230937,0.006211180124223604,0.42191780821917807,55
0.0,0.24347826086956523,0.0,0.4285714285714286,0.008714596949891068,0.012422360248447204,1.0,65
0.5,0.1826086956521739,0.0,0.0,0.013071895424836603,0.006211180124223604,0.18356164383561643,325
0.5,0.5043478260869565,0.0,0.0,0.0,0.006211180124223604,0.863013698630137,100
0.0,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.4931506849315069,89
0.0,0.12173913043478261,0.0,0.2857142857142857,0.050108932461873645,0.006211180124223604,0.30684931506849317,72
0.5,0.1565217391304348,0.0,0.21428571428571427,0.0,0.0,0.019178082191780823,45
0.25,0.6608695652173913,0.0,0.0,0.0,0.04037267080745341,0.9726027397260274,135
0.25,0.391304347826087,0.0,0.0,0.0,0.006211180124223604,0.19452054794520549,100
0.5,0.6,0.5,0.07142857142857142,0.004357298474945534,1.0,0.9589041095890412,228
0.5,0.6,0.5,0.07142857142857142,0.002178649237472767,1.0,0.947945205479452,215
0.25,0.4608695652173913,0.0,0.0,0.0,0.04037267080745341,0.9917808219178083,165
0.25,0.391304347826087,0.0,0.0,0.006535947712418302,0.006211180124223604,0.7808219178082192,32
0.25,0.48695652173913045,0.0,0.0,0.013071895424836603,0.0,0.936986301369863,45
0.5,0.30434782608695654,0.0,0.0,0.0,0.04658385093167701,0.9835616438356164,149
0.5,0.30434782608695654,0.0,0.0,0.0,0.04658385093167701,1.0,199
0.0,0.26956521739130435,0.0,0.0,0.017429193899782137,0.009316770186335404,0.0,45
0.5,0.5043478260869565,0.0,0.0,0.0,0.012422360248447204,0.8246575342465754,100
0.5,0.3391304347826087,1.0,0.9285714285714286,0.0,0.07142857142857142,0.8712328767123287,35
0.0,0.16521739130434782,0.0,1.0,0.008714596949891068,0.018633540372670804,0.8904109589041096,40
0.0,0.12173913043478261,0.0,0.14285714285714285,0.159041394335512,0.009316770186335404,0.9342465753424658,75
0.25,0.5391304347826087,0.0,0.0,0.008714596949891068,0.009316770186335404,0.7753424657534247,50
0.25,0.034782608695652174,0.0,0.0,0.03050108932461874,0.006211180124223604,0.17534246575342466,60
0.5,0.3130434782608696,1.0,0.07142857142857142,0.08061002178649239,0.0,0.5150684931506849,299
0.0,0.13043478260869565,1.0,0.07142857142857142,0.010893246187363835,0.0031055900621118036,0.9643835616438357,30
0.5,0.5043478260869565,0.0,0.0,0.013071895424836603,0.012422360248447204,0.7917808219178082,100
0.0,0.12173913043478261,0.0,0.0,0.006535947712418302,0.0,0.16986301369863013,50
0.0,0.08695652173913043,0.5,0.14285714285714285,0.07843137254901962,0.02484472049689441,0.1452054794520548,179
0.5,0.6,0.0,0.07142857142857142,0.008714596949891068,1.0,0.8958904109589041,204
0.0,0.24347826086956523,0.0,0.4285714285714286,0.008714596949891068,0.012422360248447204,0.41643835616438357,35
0.25,0.45217391304347826,0.5,0.14285714285714285,0.002178649237472767,0.006211180124223604,0.06301369863013699,150
0.0,0.12173913043478261,0.0,0.0,0.06753812636165578,0.009316770186335404,0.4904109589041096,50
0.5,0.808695652173913,0.0,0.0,0.002178649237472767,0.006211180124223604,0.7397260273972602,100
0.25,0.6608695652173913,0.5,0.07142857142857142,0.010893246187363835,0.0,1.0,1000
0.25,0.3826086956521739,0.0,0.0,0.013071895424836603,0.006211180124223604,0.4821917808219178,58
1.0,0.4782608695652174,0.0,0.0,0.06535947712418301,0.0,0.15616438356164383,142
0.5,0.4,0.0,0.0,0.06535947712418301,0.0,0.5150684931506849,163
0.25,0.391304347826087,0.0,0.0,0.46623093681917216,0.009316770186335404,0.15342465753424658,50
0.5,0.14782608695652175,0.0,0.14285714285714285,0.03703703703703704,0.0031055900621118036,0.11506849315068493,116
0.5,0.4,0.0,0.0,0.0,0.015527950310559004,0.7424657534246576,305
1.0,1.0,0.0,0.07142857142857142,0.0,0.006211180124223604,0.4849315068493151,39
0.25,0.5391304347826087,0.5,0.14285714285714285,0.0,0.0031055900621118036,0.6356164383561644,140
0.25,0.4608695652173913,0.0,0.0,0.0,0.04037267080745341,0.9863013698630138,165
0.5,0.3130434782608696,0.0,0.0,0.0,0.015527950310559004,0.9123287671232877,209
0.25,0.34782608695652173,0.0,0.0,0.5599128540305012,0.0031055900621118036,0.9616438356164384,60
0.25,0.591304347826087,1.0,0.0,0.017429193899782137,0.0031055900621118036,0.8438356164383561,23
0.25,0.391304347826087,0.0,0.0,0.08496732026143791,0.0,0.23013698630136986,48
0.25,0.28695652173913044,0.0,0.3571428571428571,0.03703703703703704,0.009316770186335404,1.0,50
0.0,0.2,1.0,0.07142857142857142,0.006535947712418302,0.009316770186335404,0.9397260273972603,40
0.25,0.45217391304347826,0.5,0.07142857142857142,0.04575163398692811,0.0,0.24657534246575344,129
0.0,0.24347826086956523,0.0,0.0,0.07843137254901962,0.009316770186335404,0.5178082191780822,525
0.25,0.34782608695652173,0.0,0.0,0.4161220043572985,0.0031055900621118036,0.9205479452054794,65
0.5,0.1826086956521739,0.0,0.0,0.002178649237472767,0.027950310559006212,0.9561643835616438,375
0.0,0.4260869565217391,0.0,0.0,0.5620915032679739,0.02484472049689441,0.8767123287671232,70
0.25,0.28695652173913044,0.0,0.0,0.03050108932461874,0.0,0.8493150684931506,37
0.25,0.591304347826087,1.0,0.0,0.002178649237472767,0.009316770186335404,0.9397260273972603,29
0.25,0.591304347826087,0.0,0.07142857142857142,0.010893246187363835,0.0031055900621118036,0.8383561643835616,40
0.0,0.24347826086956523,0.0,0.14285714285714285,0.002178649237472767,0.0,0.8356164383561644,100
0.5,0.052173913043478265,0.0,0.0,0.3115468409586057,0.0,0.6054794520547945,164
0.5,0.11304347826086956,0.5,0.07142857142857142,0.008714596949891068,0.018633540372670804,0.9698630136986301,140
0.5,0.3391304347826087,1.0,0.9285714285714286,0.002178649237472767,0.07142857142857142,0.8821917808219178,35
0.5,0.1826086956521739,0.5,0.07142857142857142,0.04357298474945534,0.02484472049689441,0.663013698630137,260
0.0,0.12173913043478261,0.0,0.14285714285714285,0.02396514161220044,0.0,0.0,59
0.0,0.24347826086956523,0.0,0.4285714285714286,0.004357298474945534,0.012422360248447204,0.3589041095890411,35
0.25,0.5391304347826087,0.0,0.0,0.0,0.009316770186335404,0.8767123287671232,34
0.5,0.3130434782608696,0.0,0.0,0.004357298474945534,0.07763975155279502,0.9945205479452055,129
0.0,0.7217391304347827,0.5,0.07142857142857142,0.12418300653594773,0.0031055900621118036,0.39452054794520547,110
0.0,0.08695652173913043,0.0,0.0,0.006535947712418302,0.0,0.9561643835616438,105
0.25,0.391304347826087,0.0,0.0,0.16775599128540306,0.0031055900621118036,1.0,55
0.25,0.391304347826087,0.0,0.2857142857142857,0.14379084967320263,0.02173913043478261,0.3863013698630137,60
0.25,0.591304347826087,1.0,0.07142857142857142,0.02178649237472767,0.009316770186335404,0.9424657534246575,25
0.5,0.808695652173913,0.5,0.0,0.09803921568627452,0.009316770186335404,0.09315068493150686,89
0.25,0.391304347826087,0.0,0.07142857142857142,0.052287581699346414,0.015527950310559004,0.9835616438356164,53
0.5,0.1826086956521739,0.0,0.0,0.004357298474945534,0.018633540372670804,0.4904109589041096,375
0.5,0.1826086956521739,0.0,0.0,0.0,0.02484472049689441,0.8547945205479452,100
0.0,0.2,0.0,0.0,0.008714596949891068,0.009316770186335404,0.9835616438356164,65
0.5,0.14782608695652175,0.5,0.14285714285714285,0.010893246187363835,0.0031055900621118036,0.6821917808219178,750
0.5,0.5043478260869565,0.0,0.0,0.0,0.02484472049689441,0.9616438356164384,100
0.5,0.8173913043478261,0.0,0.0,0.06318082788671024,0.015527950310559004,0.6712328767123288,129
0.0,0.09565217391304348,0.0,0.07142857142857142,0.21568627450980393,0.009316770186335404,0.21095890410958903,60
0.5,0.1826086956521739,0.0,0.14285714285714285,0.004357298474945534,0.02173913043478261,1.0,1599
0.75,0.6695652173913044,0.0,0.21428571428571427,0.02396514161220044,0.006211180124223604,0.9232876712328767,30
0.5,0.1826086956521739,0.5,0.14285714285714285,0.008714596949891068,0.13664596273291924,0.5589041095890411,699
0.5,0.3391304347826087,0.0,0.0,0.01525054466230937,0.015527950310559004,0.3150684931506849,86
0.25,0.5565217391304348,0.5,0.0,0.032679738562091505,0.009316770186335404,0.7315068493150685,260
0.0,0.16521739130434782,0.5,0.0,0.03050108932461874,0.0,0.1506849315068493,90
0.5,0.5652173913043478,0.0,0.0,0.02178649237472767,0.0,0.0,98
0.0,0.4260869565217391,0.0,0.0,0.36601307189542487,0.02484472049689441,0.8465753424657534,40
0.25,0.391304347826087,0.0,0.07142857142857142,0.056644880174291944,0.0031055900621118036,0.4931506849315069,46
0.5,0.3130434782608696,1.0,0.0,0.013071895424836603,0.0031055900621118036,1.0,76
0.5,0.6,0.5,0.07142857142857142,0.004357298474945534,1.0,0.7123287671232876,244
0.5,0.5826086956521739,0.0,0.0,0.006535947712418302,0.0,0.8712328767123287,125
0.5,0.1565217391304348,0.0,0.4285714285714286,0.028322440087145972,0.0031055900621118036,0.8493150684931506,39
0.5,0.5043478260869565,0.0,0.0,0.0,0.031055900621118012,0.6356164383561644,100
0.5,0.6173913043478261,0.5,0.9285714285714286,0.004357298474945534,0.02173913043478261,0.2356164383561644,266
0.0,0.4260869565217391,0.0,0.0,0.5599128540305012,0.02484472049689441,0.7835616438356164,50
0.5,0.1826086956521739,0.0,0.0,0.0,0.009316770186335404,0.873972602739726,100
0.5,0.3130434782608696,0.0,0.0,0.006535947712418302,0.07763975155279502,0.9863013698630138,199
0.0,0.12173913043478261,0.0,0.07142857142857142,0.06535947712418301,0.0,0.9835616438356164,65
0.5,0.1826086956521739,0.5,0.14285714285714285,0.006535947712418302,0.13664596273291924,0.5589041095890411,699
0.5,0.4,0.0,0.0,0.12200435729847496,0.0031055900621118036,0.8931506849315068,49
0.0,0.12173913043478261,0.0,0.07142857142857142,0.032679738562091505,0.009316770186335404,0.9424657534246575,65
0.0,0.16521739130434782,1.0,0.0,0.019607843137254905,0.09006211180124223,1.0,36
0.5,0.5043478260869565,0.0,0.0,0.0,0.02484472049689441,0.9808219178082191,100
0.5,0.052173913043478265,0.0,0.0,0.30718954248366015,0.0,0.5726027397260274,164
0.25,0.48695652173913045,0.0,0.0,0.32679738562091504,0.012422360248447204,0.8849315068493151,48
0.25,0.19130434782608696,0.0,0.0,0.06971677559912855,0.0,0.9835616438356164,59
0.5,0.6,0.5,0.07142857142857142,0.019607843137254905,1.0,0.7589041095890411,256
0.5,0.30434782608695654,0.0,0.0,0.004357298474945534,0.04658385093167701,0.9643835616438357,199
0.5,0.6,0.5,0.0,0.11764705882352942,0.0031055900621118036,0.32054794520547947,295
0.25,0.391304347826087,0.0,0.0,0.03050108932461874,0.0031055900621118036,0.3315068493150685,49
0.5,0.3391304347826087,0.0,0.14285714285714285,0.002178649237472767,0.0,0.7397260273972602,69
0.0,0.4260869565217391,0.5,0.0,0.0,0.02173913043478261,0.0,1494
0.0,0.12173913043478261,0.0,0.3571428571428571,0.006535947712418302,0.006211180124223604,0.5123287671232877,63
0.0,0.16521739130434782,0.0,0.07142857142857142,0.054466230936819175,0.006211180124223604,0.9561643835616438,60
0.0,0.26956521739130435,0.0,0.0,0.02396514161220044,0.009316770186335404,0.0,40
0.5,0.1826086956521739,0.5,0.21428571428571427,0.0,0.009316770186335404,0.0,299
0.5,0.6,0.5,0.07142857142857142,0.004357298474945534,1.0,0.7972602739726028,185
0.0,0.12173913043478261,0.0,0.0,0.03921568627450981,0.06521739130434782,0.684931506849315,45
0.5,0.3130434782608696,0.0,0.0,0.13507625272331156,0.0,0.9616438356164384,99
0.5,0.9130434782608696,0.0,0.14285714285714285,0.002178649237472767,0.009316770186335404,0.6904109589041096,90
0.25,0.391304347826087,0.0,0.0,0.004357298474945534,0.0031055900621118036,0.24657534246575344,99
0.5,0.3130434782608696,0.0,0.0,0.034858387799564274,0.02173913043478261,0.5945205479452055,115
0.0,0.24347826086956523,0.0,0.14285714285714285,0.006535947712418302,0.0,1.0,70
0.5,0.9130434782608696,0.0,0.0,0.032679738562091505,0.012422360248447204,0.24383561643835616,60
0.0,0.24347826086956523,0.0,0.4285714285714286,0.002178649237472767,0.012422360248447204,1.0,80
0.5,0.3130434782608696,1.0,0.0,0.013071895424836603,0.012422360248447204,0.4794520547945206,85
0.5,0.808695652173913,0.5,0.0,0.013071895424836603,0.009316770186335404,0.1917808219178082,89
0.5,0.3130434782608696,0.0,0.4285714285714286,0.008714596949891068,0.13043478260869565,0.9205479452054794,45
0.5,0.6,0.0,0.07142857142857142,0.010893246187363835,1.0,0.6986301369863014,616
0.0,0.10434782608695653,0.0,0.07142857142857142,0.23311546840958608,0.0,0.7342465753424657,48
0.0,0.16521739130434782,0.0,0.07142857142857142,0.032679738562091505,0.0,0.010958904109589041,50
0.0,0.12173913043478261,0.0,0.07142857142857142,0.010893246187363835,0.06521739130434782,0.8465753424657534,36
0.0,0.09565217391304348,0.0,0.0,0.013071895424836603,0.006211180124223604,0.9397260273972603,49
0.25,0.5391304347826087,0.0,0.14285714285714285,0.0,0.0031055900621118036,0.11232876712328767,60
0.0,0.08695652173913043,0.5,0.14285714285714285,0.07189542483660132,0.07142857142857142,0.1643835616438356,199
0.5,0.6173913043478261,0.0,0.14285714285714285,0.06535947712418301,0.0031055900621118036,0.0027397260273972603,200
0.5,0.1565217391304348,0.0,0.21428571428571427,0.004357298474945534,0.0,0.043835616438356165,79
0.0,0.12173913043478261,0.0,0.07142857142857142,0.05882352941176471,0.015527950310559004,0.9835616438356164,67
0.25,0.391304347826087,0.0,0.0,0.01525054466230937,0.0,0.23287671232876714,55
0.5,0.1826086956521739,0.5,0.0,0.002178649237472767,0.0031055900621118036,1.0,820
0.5,0.6,0.5,0.07142857142857142,0.013071895424836603,1.0,0.9397260273972603,214
0.0,0.08695652173913043,0.5,0.14285714285714285,0.12854030501089325,0.07142857142857142,0.1643835616438356,199
0.5,0.3130434782608696,0.0,0.0,0.04357298474945534,0.07763975155279502,0.9835616438356164,199
0.25,0.21739130434782608,0.0,0.21428571428571427,0.04357298474945534,0.0,0.3643835616438356,65
0.25,0.5565217391304348,1.0,0.0,0.04357298474945534,0.012422360248447204,0.9397260273972603,40
0.25,0.6608695652173913,0.0,0.07142857142857142,0.08278867102396514,0.0031055900621118036,1.0,60
0.5,0.3130434782608696,1.0,0.0,0.004357298474945534,0.006211180124223604,0.9917808219178083,75
0.5,0.991304347826087,0.0,0.0,0.0,0.006211180124223604,0.9835616438356164,100
0.0,0.13043478260869565,0.0,0.0,0.052287581699346414,0.006211180124223604,0.12328767123287672,55
0.0,0.10434782608695653,0.0,0.07142857142857142,0.06318082788671024,0.0,0.0,60
0.5,0.5043478260869565,0.0,0.0,0.0,0.012422360248447204,0.8684931506849315,100
0.0,0.16521739130434782,0.0,0.07142857142857142,0.04139433551198257,0.006211180124223604,0.9863013698630138,49
1.0,0.4782608695652174,0.0,0.0,0.06318082788671024,0.0,0.1315068493150685,142
0.5,0.1826086956521739,0.5,0.14285714285714285,0.0,0.13664596273291924,0.5643835616438356,737
0.5,0.1826086956521739,0.0,0.07142857142857142,0.050108932461873645,0.02484472049689441,0.9013698630136986,198
